GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
1500000US245100803012,245100803012,"Block Group 2, Census Tract 803.01, Baltimore city, Maryland",20274,8744
1500000US245100803013,245100803013,"Block Group 3, Census Tract 803.01, Baltimore city, Maryland",19000,4776
1500000US245100803021,245100803021,"Block Group 1, Census Tract 803.02, Baltimore city, Maryland",18446,4261
1500000US245100803022,245100803022,"Block Group 2, Census Tract 803.02, Baltimore city, Maryland",17859,6804
1500000US245100803023,245100803023,"Block Group 3, Census Tract 803.02, Baltimore city, Maryland",16272,7026
1500000US245100803024,245100803024,"Block Group 4, Census Tract 803.02, Baltimore city, Maryland",18785,3673
1500000US245100804001,245100804001,"Block Group 1, Census Tract 804, Baltimore city, Maryland",10031,4853
1500000US245100804002,245100804002,"Block Group 2, Census Tract 804, Baltimore city, Maryland",11505,4131
1500000US245100805001,245100805001,"Block Group 1, Census Tract 805, Baltimore city, Maryland",15109,8434
1500000US245100805002,245100805002,"Block Group 2, Census Tract 805, Baltimore city, Maryland",17580,6128
1500000US245100805003,245100805003,"Block Group 3, Census Tract 805, Baltimore city, Maryland",14113,3931
1500000US245100806001,245100806001,"Block Group 1, Census Tract 806, Baltimore city, Maryland",22057,9634
1500000US245100806002,245100806002,"Block Group 2, Census Tract 806, Baltimore city, Maryland",22947,11951
1500000US245100806003,245100806003,"Block Group 3, Census Tract 806, Baltimore city, Maryland",10580,2201
1500000US245100806004,245100806004,"Block Group 4, Census Tract 806, Baltimore city, Maryland",17876,5027
1500000US245100807001,245100807001,"Block Group 1, Census Tract 807, Baltimore city, Maryland",16028,4626
1500000US245100807002,245100807002,"Block Group 2, Census Tract 807, Baltimore city, Maryland",10262,6641
1500000US245100808001,245100808001,"Block Group 1, Census Tract 808, Baltimore city, Maryland",11301,7141
1500000US245100808002,245100808002,"Block Group 2, Census Tract 808, Baltimore city, Maryland",12702,3844
1500000US245100901001,245100901001,"Block Group 1, Census Tract 901, Baltimore city, Maryland",17923,5800
1500000US245100901002,245100901002,"Block Group 2, Census Tract 901, Baltimore city, Maryland",32715,10946
1500000US245100901003,245100901003,"Block Group 3, Census Tract 901, Baltimore city, Maryland",29241,6386
1500000US245100901004,245100901004,"Block Group 4, Census Tract 901, Baltimore city, Maryland",15248,2752
1500000US245100901005,245100901005,"Block Group 5, Census Tract 901, Baltimore city, Maryland",26307,8251
1500000US245100902001,245100902001,"Block Group 1, Census Tract 902, Baltimore city, Maryland",32795,9317
1500000US245100902002,245100902002,"Block Group 2, Census Tract 902, Baltimore city, Maryland",26997,5400
1500000US245100903001,245100903001,"Block Group 1, Census Tract 903, Baltimore city, Maryland",42012,10960
1500000US245100903002,245100903002,"Block Group 2, Census Tract 903, Baltimore city, Maryland",21439,3649
1500000US245100903003,245100903003,"Block Group 3, Census Tract 903, Baltimore city, Maryland",38758,6571
1500000US245100903004,245100903004,"Block Group 4, Census Tract 903, Baltimore city, Maryland",17617,3649
1500000US245100904001,245100904001,"Block Group 1, Census Tract 904, Baltimore city, Maryland",22198,5263
1500000US245100904002,245100904002,"Block Group 2, Census Tract 904, Baltimore city, Maryland",8182,2326
1500000US245100905001,245100905001,"Block Group 1, Census Tract 905, Baltimore city, Maryland",19587,4158
1500000US245100905002,245100905002,"Block Group 2, Census Tract 905, Baltimore city, Maryland",19114,3741
1500000US245100906001,245100906001,"Block Group 1, Census Tract 906, Baltimore city, Maryland",14507,5557
1500000US245100906002,245100906002,"Block Group 2, Census Tract 906, Baltimore city, Maryland",16082,5033
1500000US245100906003,245100906003,"Block Group 3, Census Tract 906, Baltimore city, Maryland",22897,9121
1500000US245100906004,245100906004,"Block Group 4, Census Tract 906, Baltimore city, Maryland",22103,6912
1500000US245100907001,245100907001,"Block Group 1, Census Tract 907, Baltimore city, Maryland",13252,4833
1500000US245100907002,245100907002,"Block Group 2, Census Tract 907, Baltimore city, Maryland",14331,8012
1500000US245100907003,245100907003,"Block Group 3, Census Tract 907, Baltimore city, Maryland",16266,5116
1500000US245100907004,245100907004,"Block Group 4, Census Tract 907, Baltimore city, Maryland",12670,4214
1500000US245100908001,245100908001,"Block Group 1, Census Tract 908, Baltimore city, Maryland",12730,5620
1500000US245100908002,245100908002,"Block Group 2, Census Tract 908, Baltimore city, Maryland",19512,5917
1500000US245100908003,245100908003,"Block Group 3, Census Tract 908, Baltimore city, Maryland",14316,4385
1500000US245100908004,245100908004,"Block Group 4, Census Tract 908, Baltimore city, Maryland",14810,4971
1500000US245100908005,245100908005,"Block Group 5, Census Tract 908, Baltimore city, Maryland",9392,6833
1500000US245100909001,245100909001,"Block Group 1, Census Tract 909, Baltimore city, Maryland",5317,3895
1500000US245100909002,245100909002,"Block Group 2, Census Tract 909, Baltimore city, Maryland",16917,3682
1500000US245100909003,245100909003,"Block Group 3, Census Tract 909, Baltimore city, Maryland",16679,5846
1500000US245100909004,245100909004,"Block Group 4, Census Tract 909, Baltimore city, Maryland",12506,2677
1500000US245101001001,245101001001,"Block Group 1, Census Tract 1001, Baltimore city, Maryland",9950,2093
1500000US245101001002,245101001002,"Block Group 2, Census Tract 1001, Baltimore city, Maryland",8920,2318
1500000US245101001003,245101001003,"Block Group 3, Census Tract 1001, Baltimore city, Maryland",21782,5595
1500000US245101001004,245101001004,"Block Group 4, Census Tract 1001, Baltimore city, Maryland",15265,3609
1500000US245101002001,245101002001,"Block Group 1, Census Tract 1002, Baltimore city, Maryland",10840,3046
1500000US245101002002,245101002002,"Block Group 2, Census Tract 1002, Baltimore city, Maryland",14450,4252
1500000US245101002003,245101002003,"Block Group 3, Census Tract 1002, Baltimore city, Maryland",5818,1979
1500000US245101003001,245101003001,"Block Group 1, Census Tract 1003, Baltimore city, Maryland",7628,1472
1500000US245101101001,245101101001,"Block Group 1, Census Tract 1101, Baltimore city, Maryland",31650,6140
1500000US245101101002,245101101002,"Block Group 2, Census Tract 1101, Baltimore city, Maryland",33826,6937
1500000US245101102001,245101102001,"Block Group 1, Census Tract 1102, Baltimore city, Maryland",38688,4948
1500000US245101102002,245101102002,"Block Group 2, Census Tract 1102, Baltimore city, Maryland",37711,9298
1500000US245101102003,245101102003,"Block Group 3, Census Tract 1102, Baltimore city, Maryland",39654,6997
1500000US245101201001,245101201001,"Block Group 1, Census Tract 1201, Baltimore city, Maryland",71387,15691
1500000US245101201002,245101201002,"Block Group 2, Census Tract 1201, Baltimore city, Maryland",60662,18065
1500000US245101201003,245101201003,"Block Group 3, Census Tract 1201, Baltimore city, Maryland",58327,16808
1500000US245101201004,245101201004,"Block Group 4, Census Tract 1201, Baltimore city, Maryland",49941,24943
1500000US245101202011,245101202011,"Block Group 1, Census Tract 1202.01, Baltimore city, Maryland",38633,7708
1500000US245101202012,245101202012,"Block Group 2, Census Tract 1202.01, Baltimore city, Maryland",39180,9912
1500000US245101202021,245101202021,"Block Group 1, Census Tract 1202.02, Baltimore city, Maryland",752,748
1500000US245101202022,245101202022,"Block Group 2, Census Tract 1202.02, Baltimore city, Maryland",16501,7028
1500000US245101202023,245101202023,"Block Group 3, Census Tract 1202.02, Baltimore city, Maryland",5697,5170
1500000US245101202024,245101202024,"Block Group 4, Census Tract 1202.02, Baltimore city, Maryland",29476,8391
1500000US245101202025,245101202025,"Block Group 5, Census Tract 1202.02, Baltimore city, Maryland",26463,8117
1500000US245101203001,245101203001,"Block Group 1, Census Tract 1203, Baltimore city, Maryland",41239,6503
1500000US245101203002,245101203002,"Block Group 2, Census Tract 1203, Baltimore city, Maryland",20775,6536
1500000US245101203003,245101203003,"Block Group 3, Census Tract 1203, Baltimore city, Maryland",22596,5573
1500000US245101203004,245101203004,"Block Group 4, Census Tract 1203, Baltimore city, Maryland",17803,5403
1500000US245101204001,245101204001,"Block Group 1, Census Tract 1204, Baltimore city, Maryland",15014,3642
1500000US245101204002,245101204002,"Block Group 2, Census Tract 1204, Baltimore city, Maryland",17094,3323
1500000US245101205001,245101205001,"Block Group 1, Census Tract 1205, Baltimore city, Maryland",29055,14393
1500000US245101205002,245101205002,"Block Group 2, Census Tract 1205, Baltimore city, Maryland",23386,3836
1500000US245101206001,245101206001,"Block Group 1, Census Tract 1206, Baltimore city, Maryland",30514,7994
1500000US245101206002,245101206002,"Block Group 2, Census Tract 1206, Baltimore city, Maryland",20776,4867
1500000US245101206003,245101206003,"Block Group 3, Census Tract 1206, Baltimore city, Maryland",15370,4478
1500000US245101207001,245101207001,"Block Group 1, Census Tract 1207, Baltimore city, Maryland",34536,6958
1500000US245101207002,245101207002,"Block Group 2, Census Tract 1207, Baltimore city, Maryland",18847,5656
1500000US245101207003,245101207003,"Block Group 3, Census Tract 1207, Baltimore city, Maryland",23769,7459
1500000US245101301001,245101301001,"Block Group 1, Census Tract 1301, Baltimore city, Maryland",21391,6268
1500000US245101301002,245101301002,"Block Group 2, Census Tract 1301, Baltimore city, Maryland",12673,4695
1500000US245101301003,245101301003,"Block Group 3, Census Tract 1301, Baltimore city, Maryland",28738,8300
1500000US245101301004,245101301004,"Block Group 4, Census Tract 1301, Baltimore city, Maryland",32331,7372
1500000US245101302001,245101302001,"Block Group 1, Census Tract 1302, Baltimore city, Maryland",30965,8632
1500000US245101302002,245101302002,"Block Group 2, Census Tract 1302, Baltimore city, Maryland",10434,4519
1500000US245101302003,245101302003,"Block Group 3, Census Tract 1302, Baltimore city, Maryland",24114,6950
1500000US245101302004,245101302004,"Block Group 4, Census Tract 1302, Baltimore city, Maryland",24160,11954
1500000US245101303001,245101303001,"Block Group 1, Census Tract 1303, Baltimore city, Maryland",23491,5274
1500000US245101303002,245101303002,"Block Group 2, Census Tract 1303, Baltimore city, Maryland",16428,6362
1500000US245101303003,245101303003,"Block Group 3, Census Tract 1303, Baltimore city, Maryland",9346,2126
1500000US245101304001,245101304001,"Block Group 1, Census Tract 1304, Baltimore city, Maryland",21896,5796
1500000US245101304002,245101304002,"Block Group 2, Census Tract 1304, Baltimore city, Maryland",17438,5575
1500000US245101304003,245101304003,"Block Group 3, Census Tract 1304, Baltimore city, Maryland",16709,8882
1500000US245101306001,245101306001,"Block Group 1, Census Tract 1306, Baltimore city, Maryland",36600,5917
1500000US245101306002,245101306002,"Block Group 2, Census Tract 1306, Baltimore city, Maryland",43165,8441
1500000US245101306003,245101306003,"Block Group 3, Census Tract 1306, Baltimore city, Maryland",32749,11171
1500000US245101306004,245101306004,"Block Group 4, Census Tract 1306, Baltimore city, Maryland",36944,5225
1500000US245101307001,245101307001,"Block Group 1, Census Tract 1307, Baltimore city, Maryland",27145,8866
1500000US245101307002,245101307002,"Block Group 2, Census Tract 1307, Baltimore city, Maryland",45381,6741
1500000US245101307003,245101307003,"Block Group 3, Census Tract 1307, Baltimore city, Maryland",48608,12657
1500000US245101307004,245101307004,"Block Group 4, Census Tract 1307, Baltimore city, Maryland",29947,9622
1500000US245101307005,245101307005,"Block Group 5, Census Tract 1307, Baltimore city, Maryland",33461,5614
1500000US245101307006,245101307006,"Block Group 6, Census Tract 1307, Baltimore city, Maryland",31244,8511
1500000US245101308031,245101308031,"Block Group 1, Census Tract 1308.03, Baltimore city, Maryland",32797,6790
1500000US245101308032,245101308032,"Block Group 2, Census Tract 1308.03, Baltimore city, Maryland",28445,6047
1500000US245101308033,245101308033,"Block Group 3, Census Tract 1308.03, Baltimore city, Maryland",38013,9730
1500000US245101308041,245101308041,"Block Group 1, Census Tract 1308.04, Baltimore city, Maryland",30662,7163
1500000US245101308042,245101308042,"Block Group 2, Census Tract 1308.04, Baltimore city, Maryland",33383,3858
1500000US245101308051,245101308051,"Block Group 1, Census Tract 1308.05, Baltimore city, Maryland",34719,4339
1500000US245101308061,245101308061,"Block Group 1, Census Tract 1308.06, Baltimore city, Maryland",34599,4428
1500000US245101401001,245101401001,"Block Group 1, Census Tract 1401, Baltimore city, Maryland",52443,20902
1500000US245101401002,245101401002,"Block Group 2, Census Tract 1401, Baltimore city, Maryland",23523,11484
1500000US245101401003,245101401003,"Block Group 3, Census Tract 1401, Baltimore city, Maryland",25477,9436
1500000US245101401004,245101401004,"Block Group 4, Census Tract 1401, Baltimore city, Maryland",67945,21755
1500000US245101402001,245101402001,"Block Group 1, Census Tract 1402, Baltimore city, Maryland",9417,2697
1500000US245101402002,245101402002,"Block Group 2, Census Tract 1402, Baltimore city, Maryland",16470,5107
1500000US245101402003,245101402003,"Block Group 3, Census Tract 1402, Baltimore city, Maryland",16976,16574
1500000US245101402004,245101402004,"Block Group 4, Census Tract 1402, Baltimore city, Maryland",9484,5650
1500000US245101403001,245101403001,"Block Group 1, Census Tract 1403, Baltimore city, Maryland",12508,3594
1500000US245101403002,245101403002,"Block Group 2, Census Tract 1403, Baltimore city, Maryland",12776,3389
1500000US245101403003,245101403003,"Block Group 3, Census Tract 1403, Baltimore city, Maryland",18063,5266
1500000US245101403004,245101403004,"Block Group 4, Census Tract 1403, Baltimore city, Maryland",12478,3626
1500000US245101501001,245101501001,"Block Group 1, Census Tract 1501, Baltimore city, Maryland",15469,5061
1500000US245101501002,245101501002,"Block Group 2, Census Tract 1501, Baltimore city, Maryland",8846,1643
1500000US245101501003,245101501003,"Block Group 3, Census Tract 1501, Baltimore city, Maryland",9696,2120
1500000US245101502001,245101502001,"Block Group 1, Census Tract 1502, Baltimore city, Maryland",13387,2987
1500000US245101502002,245101502002,"Block Group 2, Census Tract 1502, Baltimore city, Maryland",13313,3654
1500000US245101502003,245101502003,"Block Group 3, Census Tract 1502, Baltimore city, Maryland",13613,4525
1500000US245101503001,245101503001,"Block Group 1, Census Tract 1503, Baltimore city, Maryland",14655,4922
1500000US245101503002,245101503002,"Block Group 2, Census Tract 1503, Baltimore city, Maryland",27993,11379
1500000US245101503003,245101503003,"Block Group 3, Census Tract 1503, Baltimore city, Maryland",14418,4442
1500000US245101504001,245101504001,"Block Group 1, Census Tract 1504, Baltimore city, Maryland",13956,5786
1500000US245101504002,245101504002,"Block Group 2, Census Tract 1504, Baltimore city, Maryland",10341,2919
1500000US245101504003,245101504003,"Block Group 3, Census Tract 1504, Baltimore city, Maryland",14052,3421
1500000US245101505001,245101505001,"Block Group 1, Census Tract 1505, Baltimore city, Maryland",14677,3688
1500000US245101505002,245101505002,"Block Group 2, Census Tract 1505, Baltimore city, Maryland",22265,4970
1500000US245101506001,245101506001,"Block Group 1, Census Tract 1506, Baltimore city, Maryland",16379,3761
1500000US245101506002,245101506002,"Block Group 2, Census Tract 1506, Baltimore city, Maryland",12353,6422
1500000US245101506003,245101506003,"Block Group 3, Census Tract 1506, Baltimore city, Maryland",12262,6302
1500000US245101506004,245101506004,"Block Group 4, Census Tract 1506, Baltimore city, Maryland",8521,1978
1500000US245101506005,245101506005,"Block Group 5, Census Tract 1506, Baltimore city, Maryland",19027,3581
1500000US245101507011,245101507011,"Block Group 1, Census Tract 1507.01, Baltimore city, Maryland",30172,9870
1500000US245101507012,245101507012,"Block Group 2, Census Tract 1507.01, Baltimore city, Maryland",15693,4343
1500000US245101507013,245101507013,"Block Group 3, Census Tract 1507.01, Baltimore city, Maryland",22911,6217
1500000US245101507021,245101507021,"Block Group 1, Census Tract 1507.02, Baltimore city, Maryland",27655,5186
1500000US245101507022,245101507022,"Block Group 2, Census Tract 1507.02, Baltimore city, Maryland",18093,4535
1500000US245101507023,245101507023,"Block Group 3, Census Tract 1507.02, Baltimore city, Maryland",18506,7974
1500000US245101508001,245101508001,"Block Group 1, Census Tract 1508, Baltimore city, Maryland",18761,6073
1500000US245101508002,245101508002,"Block Group 2, Census Tract 1508, Baltimore city, Maryland",11022,5802
1500000US245101508003,245101508003,"Block Group 3, Census Tract 1508, Baltimore city, Maryland",21317,7741
1500000US245101508004,245101508004,"Block Group 4, Census Tract 1508, Baltimore city, Maryland",21314,14882
1500000US245101508005,245101508005,"Block Group 5, Census Tract 1508, Baltimore city, Maryland",66926,71077
1500000US245101508006,245101508006,"Block Group 6, Census Tract 1508, Baltimore city, Maryland",30174,8196
1500000US245101509001,245101509001,"Block Group 1, Census Tract 1509, Baltimore city, Maryland",21860,6825
1500000US245101509002,245101509002,"Block Group 2, Census Tract 1509, Baltimore city, Maryland",19578,6654
1500000US245101509003,245101509003,"Block Group 3, Census Tract 1509, Baltimore city, Maryland",33082,12204
1500000US245101509004,245101509004,"Block Group 4, Census Tract 1509, Baltimore city, Maryland",39102,7399
1500000US245101510001,245101510001,"Block Group 1, Census Tract 1510, Baltimore city, Maryland",28688,14677
1500000US245101510002,245101510002,"Block Group 2, Census Tract 1510, Baltimore city, Maryland",22783,6261
1500000US245101510003,245101510003,"Block Group 3, Census Tract 1510, Baltimore city, Maryland",10930,5373
1500000US245101510004,245101510004,"Block Group 4, Census Tract 1510, Baltimore city, Maryland",27599,14780
1500000US245101510005,245101510005,"Block Group 5, Census Tract 1510, Baltimore city, Maryland",21258,5175
1500000US245101510006,245101510006,"Block Group 6, Census Tract 1510, Baltimore city, Maryland",9324,3474
1500000US245101510007,245101510007,"Block Group 7, Census Tract 1510, Baltimore city, Maryland",13474,6939
1500000US245101511001,245101511001,"Block Group 1, Census Tract 1511, Baltimore city, Maryland",19613,8326
1500000US245101511002,245101511002,"Block Group 2, Census Tract 1511, Baltimore city, Maryland",20510,6555
1500000US245101511003,245101511003,"Block Group 3, Census Tract 1511, Baltimore city, Maryland",31628,11852
1500000US245101511004,245101511004,"Block Group 4, Census Tract 1511, Baltimore city, Maryland",24710,12034
1500000US245101511005,245101511005,"Block Group 5, Census Tract 1511, Baltimore city, Maryland",28496,10357
1500000US245101511006,245101511006,"Block Group 6, Census Tract 1511, Baltimore city, Maryland",28463,13451
1500000US245101512001,245101512001,"Block Group 1, Census Tract 1512, Baltimore city, Maryland",24563,9603
1500000US245101512002,245101512002,"Block Group 2, Census Tract 1512, Baltimore city, Maryland",8901,3020
1500000US245101512003,245101512003,"Block Group 3, Census Tract 1512, Baltimore city, Maryland",13278,5455
1500000US245101512004,245101512004,"Block Group 4, Census Tract 1512, Baltimore city, Maryland",9316,2696
1500000US245101512005,245101512005,"Block Group 5, Census Tract 1512, Baltimore city, Maryland",7726,4362
1500000US245101513001,245101513001,"Block Group 1, Census Tract 1513, Baltimore city, Maryland",11938,4244
1500000US245101513002,245101513002,"Block Group 2, Census Tract 1513, Baltimore city, Maryland",10686,5264
1500000US245101513003,245101513003,"Block Group 3, Census Tract 1513, Baltimore city, Maryland",13304,5666
1500000US245101513004,245101513004,"Block Group 4, Census Tract 1513, Baltimore city, Maryland",16007,4742
1500000US245101513005,245101513005,"Block Group 5, Census Tract 1513, Baltimore city, Maryland",11998,2613
1500000US245101601001,245101601001,"Block Group 1, Census Tract 1601, Baltimore city, Maryland",12987,7903
1500000US245101601002,245101601002,"Block Group 2, Census Tract 1601, Baltimore city, Maryland",24614,15091
1500000US245101601003,245101601003,"Block Group 3, Census Tract 1601, Baltimore city, Maryland",12353,3743
1500000US245101601004,245101601004,"Block Group 4, Census Tract 1601, Baltimore city, Maryland",16440,6401
1500000US245101602001,245101602001,"Block Group 1, Census Tract 1602, Baltimore city, Maryland",22747,5648
1500000US245101602002,245101602002,"Block Group 2, Census Tract 1602, Baltimore city, Maryland",17396,7284
1500000US245101602003,245101602003,"Block Group 3, Census Tract 1602, Baltimore city, Maryland",10360,3611
1500000US245101603001,245101603001,"Block Group 1, Census Tract 1603, Baltimore city, Maryland",46039,51047
1500000US245101603002,245101603002,"Block Group 2, Census Tract 1603, Baltimore city, Maryland",10948,2885
1500000US245101604001,245101604001,"Block Group 1, Census Tract 1604, Baltimore city, Maryland",14279,4442
1500000US245101604002,245101604002,"Block Group 2, Census Tract 1604, Baltimore city, Maryland",9158,3120
1500000US245101604003,245101604003,"Block Group 3, Census Tract 1604, Baltimore city, Maryland",22371,4342
1500000US245101604004,245101604004,"Block Group 4, Census Tract 1604, Baltimore city, Maryland",12403,6921
1500000US245101605001,245101605001,"Block Group 1, Census Tract 1605, Baltimore city, Maryland",18834,3246
1500000US245101605002,245101605002,"Block Group 2, Census Tract 1605, Baltimore city, Maryland",12670,4925
1500000US245101605003,245101605003,"Block Group 3, Census Tract 1605, Baltimore city, Maryland",14418,8227
1500000US245101605004,245101605004,"Block Group 4, Census Tract 1605, Baltimore city, Maryland",15423,4853
1500000US245101605005,245101605005,"Block Group 5, Census Tract 1605, Baltimore city, Maryland",21740,6350
1500000US245101606001,245101606001,"Block Group 1, Census Tract 1606, Baltimore city, Maryland",11408,9078
1500000US245101606002,245101606002,"Block Group 2, Census Tract 1606, Baltimore city, Maryland",23370,9368
1500000US245101606003,245101606003,"Block Group 3, Census Tract 1606, Baltimore city, Maryland",15410,5069
1500000US245101606004,245101606004,"Block Group 4, Census Tract 1606, Baltimore city, Maryland",16280,4069
1500000US245101606005,245101606005,"Block Group 5, Census Tract 1606, Baltimore city, Maryland",28574,12246
1500000US245101607001,245101607001,"Block Group 1, Census Tract 1607, Baltimore city, Maryland",25393,8410
1500000US245101607002,245101607002,"Block Group 2, Census Tract 1607, Baltimore city, Maryland",21286,7727
1500000US245101607003,245101607003,"Block Group 3, Census Tract 1607, Baltimore city, Maryland",10781,4067
1500000US245101607004,245101607004,"Block Group 4, Census Tract 1607, Baltimore city, Maryland",12053,4701
1500000US245101607005,245101607005,"Block Group 5, Census Tract 1607, Baltimore city, Maryland",21601,9050
1500000US245101607006,245101607006,"Block Group 6, Census Tract 1607, Baltimore city, Maryland",26925,7597
1500000US245101607007,245101607007,"Block Group 7, Census Tract 1607, Baltimore city, Maryland",11530,4917
1500000US245101608011,245101608011,"Block Group 1, Census Tract 1608.01, Baltimore city, Maryland",14506,2621
