GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - White alone,Margin of Error; Total: - White alone,Estimate; Total: - Black or African American alone,Margin of Error; Total: - Black or African American alone,Estimate; Total: - American Indian and Alaska Native alone,Margin of Error; Total: - American Indian and Alaska Native alone,Estimate; Total: - Asian alone,Margin of Error; Total: - Asian alone,Estimate; Total: - Native Hawaiian and Other Pacific Islander alone,Margin of Error; Total: - Native Hawaiian and Other Pacific Islander alone,Estimate; Total: - Some other race alone,Margin of Error; Total: - Some other race alone,Estimate; Total: - Two or more races:,Margin of Error; Total: - Two or more races:,Estimate; Total: - Two or more races: - Two races including Some other race,Margin of Error; Total: - Two or more races: - Two races including Some other race,"Estimate; Total: - Two or more races: - Two races excluding Some other race, and three or more races","Margin of Error; Total: - Two or more races: - Two races excluding Some other race, and three or more races"
1500000US245100901001,245100901001,"Block Group 1, Census Tract 901, Baltimore city, Maryland",1164,335,112,97,979,307,0,12,0,12,0,12,25,39,48,77,48,77,0,12
1500000US245100901002,245100901002,"Block Group 2, Census Tract 901, Baltimore city, Maryland",466,165,83,51,361,159,0,12,10,16,0,12,0,12,12,20,0,12,12,20
1500000US245100901003,245100901003,"Block Group 3, Census Tract 901, Baltimore city, Maryland",737,165,268,117,469,159,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US245100901004,245100901004,"Block Group 4, Census Tract 901, Baltimore city, Maryland",699,253,32,36,625,254,0,12,7,11,0,12,0,12,35,54,0,12,35,54
1500000US245100901005,245100901005,"Block Group 5, Census Tract 901, Baltimore city, Maryland",784,273,41,47,715,255,0,12,0,12,0,12,0,12,28,44,0,12,28,44
1500000US245100902001,245100902001,"Block Group 1, Census Tract 902, Baltimore city, Maryland",1553,301,464,117,1069,248,0,12,9,15,0,12,0,12,11,18,0,12,11,18
1500000US245100902002,245100902002,"Block Group 2, Census Tract 902, Baltimore city, Maryland",1749,381,38,33,1711,379,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US245100903001,245100903001,"Block Group 1, Census Tract 903, Baltimore city, Maryland",465,170,87,56,359,175,0,12,19,32,0,12,0,12,0,12,0,12,0,12
1500000US245100903002,245100903002,"Block Group 2, Census Tract 903, Baltimore city, Maryland",734,171,69,89,647,155,0,12,18,20,0,12,0,12,0,12,0,12,0,12
1500000US245100903003,245100903003,"Block Group 3, Census Tract 903, Baltimore city, Maryland",583,201,298,129,260,130,0,12,13,19,0,12,12,18,0,12,0,12,0,12
1500000US245100903004,245100903004,"Block Group 4, Census Tract 903, Baltimore city, Maryland",2183,431,417,168,1405,302,214,293,84,129,0,12,0,12,63,55,0,12,63,55
1500000US245100904001,245100904001,"Block Group 1, Census Tract 904, Baltimore city, Maryland",994,224,74,49,916,228,0,12,0,12,0,12,0,12,4,8,0,12,4,8
1500000US245100904002,245100904002,"Block Group 2, Census Tract 904, Baltimore city, Maryland",671,187,0,12,623,176,0,12,0,12,0,12,0,12,48,41,0,12,48,41
1500000US245100905001,245100905001,"Block Group 1, Census Tract 905, Baltimore city, Maryland",639,196,0,12,639,196,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US245100905002,245100905002,"Block Group 2, Census Tract 905, Baltimore city, Maryland",1527,372,340,87,1104,348,20,31,47,56,0,12,0,12,16,15,0,12,16,15
1500000US245100906001,245100906001,"Block Group 1, Census Tract 906, Baltimore city, Maryland",1764,571,0,12,1764,571,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US245100906002,245100906002,"Block Group 2, Census Tract 906, Baltimore city, Maryland",628,240,19,34,552,212,0,12,0,12,0,12,57,88,0,12,0,12,0,12
1500000US245100906003,245100906003,"Block Group 3, Census Tract 906, Baltimore city, Maryland",376,191,0,12,376,191,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US245100906004,245100906004,"Block Group 4, Census Tract 906, Baltimore city, Maryland",491,210,2,3,488,210,0,12,0,12,0,12,0,12,1,2,0,12,1,2
1500000US245100907001,245100907001,"Block Group 1, Census Tract 907, Baltimore city, Maryland",1043,442,0,12,1043,442,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US245100907002,245100907002,"Block Group 2, Census Tract 907, Baltimore city, Maryland",466,216,76,105,334,203,16,30,19,43,0,12,0,12,21,32,0,12,21,32
1500000US245100907003,245100907003,"Block Group 3, Census Tract 907, Baltimore city, Maryland",982,321,7,11,975,320,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US245100907004,245100907004,"Block Group 4, Census Tract 907, Baltimore city, Maryland",644,234,19,29,618,239,0,12,0,12,0,12,0,12,7,12,0,12,7,12
1500000US245100908001,245100908001,"Block Group 1, Census Tract 908, Baltimore city, Maryland",407,156,0,12,307,160,0,12,8,22,0,12,0,12,92,116,0,12,92,116
1500000US245100908002,245100908002,"Block Group 2, Census Tract 908, Baltimore city, Maryland",661,227,0,12,661,227,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US245100908003,245100908003,"Block Group 3, Census Tract 908, Baltimore city, Maryland",562,222,6,9,538,221,13,21,5,9,0,12,0,12,0,12,0,12,0,12
1500000US245100908004,245100908004,"Block Group 4, Census Tract 908, Baltimore city, Maryland",987,277,67,81,920,283,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US245100908005,245100908005,"Block Group 5, Census Tract 908, Baltimore city, Maryland",345,235,15,22,322,234,0,12,8,12,0,12,0,12,0,12,0,12,0,12
1500000US245100909001,245100909001,"Block Group 1, Census Tract 909, Baltimore city, Maryland",290,236,12,15,274,237,0,12,0,12,0,12,0,12,4,8,0,12,4,8
1500000US245100909002,245100909002,"Block Group 2, Census Tract 909, Baltimore city, Maryland",577,245,18,27,559,249,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US245100909003,245100909003,"Block Group 3, Census Tract 909, Baltimore city, Maryland",459,276,0,12,459,276,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US245100909004,245100909004,"Block Group 4, Census Tract 909, Baltimore city, Maryland",1056,279,75,98,981,286,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US245101001001,245101001001,"Block Group 1, Census Tract 1001, Baltimore city, Maryland",930,247,18,26,912,246,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US245101001002,245101001002,"Block Group 2, Census Tract 1001, Baltimore city, Maryland",435,127,18,19,416,126,0,12,0,12,0,12,0,12,1,3,0,12,1,3
1500000US245101001003,245101001003,"Block Group 3, Census Tract 1001, Baltimore city, Maryland",335,128,38,62,297,98,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US245101001004,245101001004,"Block Group 4, Census Tract 1001, Baltimore city, Maryland",538,152,0,12,538,152,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US245101002001,245101002001,"Block Group 1, Census Tract 1002, Baltimore city, Maryland",701,268,0,12,701,268,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US245101002002,245101002002,"Block Group 2, Census Tract 1002, Baltimore city, Maryland",1435,313,7,11,1417,312,0,12,5,8,0,12,0,12,6,9,0,12,6,9
1500000US245101002003,245101002003,"Block Group 3, Census Tract 1002, Baltimore city, Maryland",719,296,25,33,674,286,0,12,0,12,0,12,10,18,10,18,0,12,10,18
1500000US245101003001,245101003001,"Block Group 1, Census Tract 1003, Baltimore city, Maryland",4832,663,728,174,3805,594,111,79,15,18,0,12,68,46,105,79,8,11,97,78
1500000US245101101001,245101101001,"Block Group 1, Census Tract 1101, Baltimore city, Maryland",2265,454,1582,438,468,212,0,12,148,98,0,12,20,31,47,48,0,12,47,48
1500000US245101101002,245101101002,"Block Group 2, Census Tract 1101, Baltimore city, Maryland",948,241,434,177,187,124,0,12,155,86,0,12,30,48,142,102,0,12,142,102
1500000US245101102001,245101102001,"Block Group 1, Census Tract 1102, Baltimore city, Maryland",2162,359,1269,315,305,172,0,12,341,142,0,12,234,239,13,20,0,12,13,20
1500000US245101102002,245101102002,"Block Group 2, Census Tract 1102, Baltimore city, Maryland",1580,315,907,208,528,225,0,12,73,70,0,12,12,23,60,77,0,12,60,77
1500000US245101102003,245101102003,"Block Group 3, Census Tract 1102, Baltimore city, Maryland",1530,325,1080,301,345,154,0,12,79,99,0,12,0,12,26,30,0,12,26,30
1500000US245101201001,245101201001,"Block Group 1, Census Tract 1201, Baltimore city, Maryland",1317,315,1087,278,40,67,0,12,70,59,0,12,27,30,93,94,0,12,93,94
1500000US245101201002,245101201002,"Block Group 2, Census Tract 1201, Baltimore city, Maryland",740,167,450,136,0,12,0,12,194,97,0,12,42,51,54,59,14,22,40,54
1500000US245101201003,245101201003,"Block Group 3, Census Tract 1201, Baltimore city, Maryland",825,190,690,155,112,137,0,12,23,35,0,12,0,12,0,12,0,12,0,12
1500000US245101201004,245101201004,"Block Group 4, Census Tract 1201, Baltimore city, Maryland",1700,303,901,237,83,98,36,57,561,270,0,12,0,12,119,121,24,38,95,115
1500000US245101202011,245101202011,"Block Group 1, Census Tract 1202.01, Baltimore city, Maryland",1139,210,801,206,143,88,0,12,96,73,0,12,0,12,99,80,0,12,99,80
1500000US245101202012,245101202012,"Block Group 2, Census Tract 1202.01, Baltimore city, Maryland",840,151,541,156,173,80,4,6,47,35,17,28,0,12,58,46,0,12,58,46
1500000US245101202021,245101202021,"Block Group 1, Census Tract 1202.02, Baltimore city, Maryland",1040,382,683,291,71,47,9,18,145,105,0,12,10,20,122,129,9,18,113,137
1500000US245101202022,245101202022,"Block Group 2, Census Tract 1202.02, Baltimore city, Maryland",577,128,238,119,75,92,0,12,264,104,0,12,0,12,0,12,0,12,0,12
1500000US245101202023,245101202023,"Block Group 3, Census Tract 1202.02, Baltimore city, Maryland",1992,858,1305,611,258,152,0,12,322,158,0,12,22,21,85,50,0,12,85,50
1500000US245101202024,245101202024,"Block Group 4, Census Tract 1202.02, Baltimore city, Maryland",2064,611,1198,418,33,43,0,12,778,503,0,12,0,12,55,63,38,56,17,29
1500000US245101202025,245101202025,"Block Group 5, Census Tract 1202.02, Baltimore city, Maryland",989,197,527,129,71,50,0,12,327,160,0,12,18,28,46,32,2,4,44,34
1500000US245101203001,245101203001,"Block Group 1, Census Tract 1203, Baltimore city, Maryland",671,157,450,131,126,84,0,12,32,32,0,12,0,12,63,69,0,12,63,69
1500000US245101203002,245101203002,"Block Group 2, Census Tract 1203, Baltimore city, Maryland",965,330,241,100,578,335,0,12,53,50,0,12,65,93,28,28,7,11,21,26
1500000US245101203003,245101203003,"Block Group 3, Census Tract 1203, Baltimore city, Maryland",714,221,360,158,326,175,0,12,28,34,0,12,0,12,0,12,0,12,0,12
1500000US245101203004,245101203004,"Block Group 4, Census Tract 1203, Baltimore city, Maryland",1230,262,333,147,836,257,0,12,0,12,0,12,19,31,42,41,0,12,42,41
1500000US245101204001,245101204001,"Block Group 1, Census Tract 1204, Baltimore city, Maryland",667,166,47,36,614,154,0,12,0,12,0,12,6,9,0,12,0,12,0,12
